2016.11.03,08:00,1.23291,1.23636,1.23236,1.23318,8094
2016.11.03,12:00,1.23313,1.24937,1.23280,1.24744,33791
2016.11.03,16:00,1.24744,1.24866,1.24173,1.24538,15670
2016.11.03,20:00,1.24540,1.24658,1.24428,1.24595,10118
2016.11.04,00:00,1.24549,1.24807,1.24547,1.24758,9408
2016.11.04,04:00,1.24760,1.24791,1.24631,1.24639,4166
2016.11.04,08:00,1.24635,1.24784,1.24483,1.24781,6799
2016.11.04,12:00,1.24779,1.24992,1.24674,1.24827,11612
2016.11.04,16:00,1.24831,1.25567,1.24826,1.25255,13643
2016.11.04,20:00,1.25259,1.25259,1.24914,1.25150,8958
2016.11.07,00:00,1.24498,1.24968,1.24498,1.24754,11308
2016.11.07,04:00,1.24750,1.24785,1.24215,1.24398,5021
2016.11.07,08:00,1.24399,1.24428,1.23844,1.23947,9180
2016.11.07,12:00,1.23946,1.24346,1.23796,1.24282,7883
2016.11.07,16:00,1.24276,1.24362,1.23779,1.24024,10135
2016.11.07,20:00,1.24022,1.24104,1.23833,1.23921,5140
2016.11.08,00:00,1.23894,1.24040,1.23853,1.23963,6447
2016.11.08,04:00,1.23961,1.23985,1.23850,1.23978,3563
2016.11.08,08:00,1.23976,1.24388,1.23961,1.24248,7201
2016.11.08,12:00,1.24245,1.24282,1.23767,1.23767,7472
2016.11.08,16:00,1.23760,1.24147,1.23606,1.23894,10561
2016.11.08,20:00,1.23890,1.24050,1.23642,1.23751,7345
2016.11.09,00:00,1.23720,1.24177,1.23501,1.23970,16735
2016.11.09,04:00,1.23971,1.25462,1.23816,1.25055,36254
2016.11.09,08:00,1.25058,1.25116,1.23502,1.23918,47154
2016.11.09,12:00,1.23923,1.24524,1.23620,1.23641,27974
2016.11.09,16:00,1.23643,1.24829,1.23566,1.24168,30738
2016.11.09,20:00,1.24168,1.24440,1.23734,1.24015,11215
2016.11.10,00:00,1.24029,1.24416,1.23975,1.23991,13309
2016.11.10,04:00,1.23996,1.24260,1.23951,1.24246,9929
2016.11.10,08:00,1.24245,1.24554,1.23898,1.23898,12303
2016.11.10,12:00,1.23895,1.24445,1.23767,1.24415,15550
2016.11.10,16:00,1.24412,1.25460,1.24380,1.25412,26185
2016.11.10,20:00,1.25411,1.25838,1.25275,1.25517,14365
2016.11.11,00:00,1.25473,1.25577,1.25247,1.25349,8110
2016.11.11,04:00,1.25349,1.25748,1.25340,1.25677,9821
2016.11.11,08:00,1.25670,1.26552,1.25530,1.26552,18177
2016.11.11,12:00,1.26551,1.26729,1.26071,1.26197,20050
2016.11.11,16:00,1.26198,1.26346,1.25594,1.25999,20745
2016.11.11,20:00,1.26004,1.26162,1.25895,1.25956,10219
2016.11.14,00:00,1.25641,1.25895,1.25074,1.25403,14801
2016.11.14,04:00,1.25400,1.25744,1.25346,1.25547,11780
2016.11.14,08:00,1.25551,1.25599,1.24626,1.24788,15373
2016.11.14,12:00,1.24789,1.25555,1.24775,1.25013,13497
2016.11.14,16:00,1.25013,1.25030,1.24436,1.24965,15446
2016.11.14,20:00,1.24961,1.25113,1.24787,1.24852,11956
2016.11.15,00:00,1.24846,1.25280,1.24828,1.24829,8608
2016.11.15,04:00,1.24830,1.24940,1.24687,1.24729,5890
